"runner75" "runner50" "runner25" "runner75_extended" "minority_dummy" "above_insurance" "opening_balance" "avg_transaction" "max_accountage" "ward_runners" "social_runners" "loanlink" "avg_deposit_chng" "avg_withdraw_chng" "uninsured_rel" "uninsured_no_rel" "travel_costs" "ward" "adress" "accountage" "ln_accountage" "loanlink_before" "loanlink_after" "loanlink_current"
"2339" 0 0 0 0 0 0 30.3899993896484 5 4.91998100280762 0.0238095242530107 0 0 0.000311543000862002 0 0 0 7 46 10009969 137 4.91998100280762 0 0 0
"2340" 0 0 0 0 0 0 9.72999954223633 5 4.8751974105835 0.0313192009925842 0 0 0.000311699986923486 0 0 0 1 6 10010951 131 4.8751974105835 0 0 0
"2341" 0 0 0 0 0 0 10 1 4.78749179840088 0.0127041740342975 0 0 0.000311729003442451 0 0 0 3 2 10007622 120 4.78749179840088 0 0 0
"2342" 0 1 1 0 0 0 6.3899998664856 39 4.77912378311157 0.032992035150528 0 0 0.000311743002384901 0.077997125685215 0 0 1 5 10013754 119 4.77912378311157 0 0 0
"2343" 0 0 0 0 0 0 13.8599996566772 35 4.76217365264893 0.0313192009925842 0 0 0.00031184300314635 0.000503771007061005 0 0 2 6 10014322 117 4.76217365264893 0 0 0
"2344" 0 0 0 0 0 0 9.80000019073486 7 4.75359010696411 0.00970873795449734 0 0 0.000311913987388834 0 0 0 5 3 10014458 116 4.75359010696411 0 0 0
"2345" 0 0 0 0 0 1 0 280 4.6913480758667 0.03125 0 0 0.000311985990265384 0.189633741974831 0 1 7 63 10002496 109 4.6913480758667 0 0 0
"2346" 0 0 0 0 0 0 10.8000001907349 2 7.6838641166687 0.0271317828446627 0.0490797534584999 0 0.000312013988150284 0 0 0 7 9 10007932 106 4.66343879699707 0 1 0
"2347" 0 0 0 0 1 0 10.6000003814697 18 4.62497282028198 0.0313192009925842 0 0 0.000312271004077047 0.0358108133077621 0 0 2 6 10014297 102 4.62497282028198 0 0 0
"2348" 0 0 0 0 0 0 119.800003051758 7 7.6838641166687 0.0271317828446627 0.101351350545883 1 0.000312343006953597 0 0 0 7 9 10014653 101 4.61512041091919 0 0 1
"2349" 0 0 0 0 0 0 214.990005493164 7 4.59511995315552 0.0313192009925842 0.0669642835855484 0 0.000312343006953597 0 0 0 2 6 10014001 99 4.59511995315552 0 0 0
"2350" 1 1 1 1 0 1 0 167 4.55387687683105 0.0246153846383095 0.333333343267441 0 0.000312385993311182 0.146186411380768 0 1 5 40 10013597 95 4.55387687683105 0 0 0
"2351" 0 0 0 0 0 0 22.3600006103516 43 4.48863649368286 0.0245283022522926 0 0 0.000312499993015081 0.125186711549759 0 0 6 7 10004334 89 4.48863649368286 0 0 0
"2352" 0 0 0 0 0 0 19.2000007629395 9 4.47733688354492 0.032992035150528 0 0 0.000312529009534046 0.0168806705623865 0 0 2 5 10009808 88 4.47733688354492 0 0 0
"2353" 0 0 0 0 0 0 9.80000019073486 2 4.44265127182007 0.0246153846383095 0 0 0.000312529009534046 0 0 0 5 40 10011650 85 4.44265127182007 0 0 0
"2354" 0 0 0 0 0 0 16.2000007629395 3 4.4188404083252 0.032992035150528 0 0 0.000312729011056945 0 0 0 3 5 10014832 83 4.4188404083252 0 0 0
"2355" 0 0 0 0 0 0 23.4878997802734 31 6.94889736175537 0.0428571440279484 0 0 0.000312829011818394 0.0772809982299805 0 0 7 8 10007282 76 4.33073329925537 0 0 0
"2356" 1 1 1 1 0 0 10.8599996566772 21 4.30406522750854 0.0571428574621677 0.25 0 0.000312843010760844 0.071134589612484 0 0 7 21 10015359 74 4.30406522750854 0 0 0
"2357" 0 0 0 0 0 0 9.80000019073486 2 6.05678415298462 0.0239520967006683 0.0669642835855484 0 0.000313029013341293 0 0 0 7 43 10008782 74 4.30406522750854 0 0 0
"2358" 0 0 0 0 0 0 72 4 4.24849510192871 0.0271317828446627 0.0669642835855484 0 0.000313113996526226 0.000285713991615921 0 0 7 9 10001007 70 4.24849510192871 0 0 0
"2359" 0 0 0 0 0 0 166.119995117188 23 4.09434461593628 0.0246153846383095 0 0 0.000313286000164226 0.0364881008863449 0 0 6 40 10014741 60 4.09434461593628 0 0 0
"2360" 0 0 0 0 0 0 10.6400003433228 25 4.09434461593628 0.0313192009925842 0 0 0.000313286000164226 0.0813824534416199 0 0 2 6 10015316 60 4.09434461593628 0 0 0
"2361" 0 1 1 0 0 0 299.339996337891 18 4.02535152435303 0.0314136110246181 0.0669642835855484 1 0.000313442986225709 0.0293421428650618 0 0 2 38 10006507 56 4.02535152435303 1 0 0
"2362" 1 1 1 1 0 1 0 5 8.73246574401855 0.0313192009925842 0.857142865657806 0 0.000313628988806158 5.71429009141866e-05 0 1 2 6 10004412 54 3.98898410797119 0 0 0
"2363" 0 0 0 0 1 0 73 6 3.85014748573303 0.0313192009925842 0.0247116964310408 0 0.000313700002152473 0.00846642907708883 0 0 2 6 10008951 47 3.85014748573303 0 0 0
"2364" 0 0 0 0 0 0 10.2799997329712 5 3.7376697063446 0.0246153846383095 0 0 0.000313770986394957 0.0173584576696157 0 0 6 40 10007273 42 3.7376697063446 0 0 0
"2365" 0 0 0 0 0 0 15.9499998092651 13 3.25809645652771 0.0442890450358391 0 0 0.000313970987917855 0.0312930010259151 0 0 1 1 10007051 26 3.25809645652771 0 0 0
"2366" 0 0 0 0 0 0 103.589996337891 32 3.25809645652771 0.0358422957360744 0.0669642835855484 0 0.000313970987917855 0.0607913285493851 0 0 4 39 10012422 26 3.25809645652771 0 0 0
"2367" 0 0 0 0 1 0 109.550003051758 7 3.09104251861572 0.0313192009925842 0.0669642835855484 0 0.00031401400337927 0.0214362572878599 0 0 2 6 10013361 22 3.09104251861572 0 0 0
"2368" 0 0 0 0 0 0 9.80000019073486 2 3.04452252388 0.032992035150528 0 0 0.00031418600701727 0.000285713991615921 0 0 1 5 10012656 21 3.04452252388 0 0 0
"2369" 0 0 0 0 0 0 9.80000019073486 2 3.04452252388 0.0313192009925842 0 0 0.000314228993374854 0.000285713991615921 0 0 1 6 10011287 21 3.04452252388 0 0 0
"2370" 0 0 0 0 0 0 4.59999990463257 5 2.89037179946899 0.0319634713232517 0 0 0.000314286007778719 0.0135696856305003 0 0 7 10 10002649 18 2.89037179946899 0 0 0
"2371" 0 0 0 0 0 0 20.4899997711182 56 7.26262855529785 0.0127041740342975 0 0 0.000314314005663618 0.000285713991615921 0 0 3 2 10007852 1426 7.26262855529785 0 0 0
"2372" 0 0 0 0 0 0 9.60000038146973 5 2.56494927406311 0.0271317828446627 0 0 0.000314386008540168 0.000577257014811039 0 0 7 9 10012892 13 2.56494927406311 0 0 0
"2373" 0 0 0 0 0 0 9.80000019073486 10 7.02553844451904 0.0314136110246181 0 0 0.000314428994897753 0.000285713991615921 0 0 2 38 10004168 8 2.0794415473938 0 0 0
"2374" 0 0 0 0 0 0 9.80000019073486 2 2.0794415473938 0.0428571440279484 0 0 0.000314486009301618 0.000285713991615921 0 0 7 8 10008023 8 2.0794415473938 0 0 0
"2375" 0 0 0 0 0 0 10.9493989944458 0 7.95962524414062 0.0246153846383095 0 0 0.000314756995067 0 0 0 6 40 10007455 2863 7.95962524414062 0 0 0
"2376" 0 0 0 0 1 0 412.882904052734 76 7.99496936798096 0.0428571440279484 0 0 0.000314842996886 0 0 0 7 8 10015044 2173 7.6838641166687 0 0 0
"2377" 0 0 0 0 0 0 3.32999992370605 68 5.84064149856567 0.0313192009925842 0 0 0.000315129000227898 0 0 0 1 6 10000957 344 5.84064149856567 0 0 0
"2378" 0 0 0 0 0 0 1.49399995803833 0 8.37884998321533 0.0127041740342975 0 0 0.000315129000227898 0 0 0 3 2 10004489 4354 8.37884998321533 0 0 0
"2379" 0 1 1 0 0 0 180.122299194336 165 7.6838641166687 0.032992035150528 0 0 0.000315129000227898 0 0 0 1 5 10014604 2173 7.6838641166687 0 0 0
"2380" 0 0 0 0 1 0 11.7668008804321 21 7.467942237854 0.0313192009925842 0 0 0.000315129000227898 0 0 0 1 6 10011576 1751 7.467942237854 0 0 0
"2381" 0 0 0 0 0 0 3.28349995613098 0 8.73889541625977 0.0127041740342975 0.0247116964310408 1 0.000315129000227898 0 0 0 7 2 10002036 4019 8.29878807067871 0 0 1
"2382" 1 1 1 1 0 0 895.559997558594 45 7.09090995788574 0.0313192009925842 0.0669642835855484 0 0.000315300014335662 0 0 0 2 6 10004117 1201 7.09090995788574 0 0 0
"2383" 0 0 0 0 0 0 142.023696899414 864 8.26975727081299 0.0313192009925842 0 0 0.000315329001750797 0 0 0 1 6 10010982 3904 8.26975727081299 0 0 0
"2384" 0 0 0 0 0 0 22.1884002685547 6 7.90322685241699 0.0271317828446627 0 0 0.000315429002512246 0 0 0 7 9 10002957 2706 7.90322685241699 0 0 0
"2385" 0 0 0 0 0 0 18.7856006622314 39 7.6838641166687 0.0239520967006683 0 0 0.000315457000397146 0 0 0 7 43 10015196 2173 7.6838641166687 0 0 0
"2386" 0 0 0 0 0 0 13.6199998855591 37 5.66296052932739 0.0313192009925842 0 0 0.00031549998675473 0 0 0 2 6 10000183 288 5.66296052932739 0 0 0
"2387" 0 0 0 0 0 0 6.54520034790039 4 7.6838641166687 0.0313192009925842 0 0 0.000315571000101045 0 0 0 1 6 10009625 2173 7.6838641166687 0 0 0
"2388" 0 0 0 0 1 0 3.95190000534058 22 7.6838641166687 0.032992035150528 0 0 0.000315613986458629 0.0206561703234911 0 0 3 5 10014562 2173 7.6838641166687 0 0 0
"2389" 0 0 0 0 0 0 88.5758972167969 4 7.6838641166687 0.0314136110246181 0 0 0.000315643002977595 0 0 0 4 38 NA 2173 7.6838641166687 0 0 0
"2390" 0 0 0 0 0 0 1.18029999732971 4 7.6838641166687 0.0313192009925842 0 0 0.000315699988277629 0 0 0 1 6 10005696 2173 7.6838641166687 0 0 0
"2391" 0 0 0 0 1 0 2.43499994277954 4 7.6838641166687 0.0313192009925842 0 0 0.000315699988277629 0 0 0 1 6 10005450 2173 7.6838641166687 0 0 0
"2392" 0 0 0 0 0 0 12.0393009185791 4 7.6838641166687 0.0313192009925842 0 0 0.000315829005558044 0 0 0 2 6 10000343 2173 7.6838641166687 0 0 0
"2393" 0 0 0 0 0 0 4.40659999847412 4 7.6838641166687 0.032992035150528 0 0 0.000315843004500493 0 0 0 2 5 NA 2173 7.6838641166687 0 0 0
"2394" 0 0 0 0 0 0 5.99380016326904 22 7.6838641166687 0.0313192009925842 0 0 0.000316013989504427 0.00998621433973312 0 0 5 6 10000248 2173 7.6838641166687 0 0 0
"2395" 0 0 0 0 0 0 1.57360005378723 4 7.6838641166687 0.0227272734045982 0 0 0.000316129007842392 0 0 0 7 16 10008922 2173 7.6838641166687 0 0 0
"2396" 0 0 0 0 0 0 25.0475997924805 4 7.6838641166687 0.0313192009925842 0 0 0.000316199992084876 0 0 0 2 6 10000343 2173 7.6838641166687 0 0 0
"2397" 0 0 0 0 0 0 18.5426006317139 4 7.6838641166687 0.0313192009925842 0 0 0.000316243007546291 0 0 0 2 6 NA 2173 7.6838641166687 0 0 0
"2398" 0 0 0 0 0 0 4.66569995880127 4 7.6838641166687 0.00970873795449734 0 0 0.000316371006192639 0 0 0 5 3 10013257 2173 7.6838641166687 0 0 0
"2399" 0 0 0 0 0 0 6.0479998588562 4 7.6838641166687 0.0319634713232517 0 0 0.000316385994665325 0 0 0 3 10 10012353 2173 7.6838641166687 0 0 0
"2400" 0 0 0 0 0 0 1.7014000415802 4 7.6838641166687 0.0313192009925842 0 0 0.000316399993607774 0 0 0 2 6 10000610 2173 7.6838641166687 0 0 0
"2401" 0 0 0 0 0 0 8.53270053863525 4 7.6838641166687 0.0555555559694767 0 0 0.000316757010295987 0 0 0 7 78 10011836 2173 7.6838641166687 0 0 0
"2402" 0 0 0 0 0 0 3.56900000572205 4 7.6838641166687 0.00970873795449734 0 0 0.000316985999234021 0 0 0 5 3 10009448 2173 7.6838641166687 0 0 0
"2403" 0 0 0 0 1 0 1.87490010261536 4 7.6838641166687 0.0313192009925842 0 0 0.000317043013637885 0 0 0 2 6 10011763 2173 7.6838641166687 0 0 0
"2404" 0 0 0 0 1 0 2.84049987792969 4 7.6838641166687 0.0313192009925842 0 0 0.000317171012284234 0 0 0 1 6 10014105 2173 7.6838641166687 0 0 0
"2405" 0 0 0 0 0 0 310.597198486328 61 7.6838641166687 0.0313192009925842 0 0 0.000317286001518369 0.00502334302291274 0 0 2 6 NA 2173 7.6838641166687 0 0 0
"2406" 0 0 0 0 0 0 1.56550002098083 4 8.10952568054199 0.0271317828446627 0 0 0.000317313999403268 0 0 0 7 9 10012478 2173 7.6838641166687 0 0 0
"2407" 0 0 0 0 0 0 3.61870002746582 4 7.6838641166687 0.0442890450358391 0 0 0.000317428988637403 0 0 0 1 1 10015110 2173 7.6838641166687 0 0 0
"2408" 0 0 0 0 1 0 5.06669998168945 4 7.6838641166687 0.0442890450358391 0 0 0.000317428988637403 0 0 0 1 1 10012345 2173 7.6838641166687 0 0 0
"2409" 0 0 0 0 0 0 1.4864000082016 4 7.6838641166687 0.00970873795449734 0 0 0.000317456986522302 0 0 0 5 3 10007267 2173 7.6838641166687 0 0 0
"2410" 0 0 0 0 1 0 1.57389998435974 4 7.6838641166687 0.0313192009925842 0 0 0.000317456986522302 0 0 0 2 6 10011961 2173 7.6838641166687 0 0 0
"2411" 0 0 0 0 0 0 628.763977050781 34 7.6838641166687 NA 0 0 0.000317456986522302 0.00626697111874819 0 0 NA NA NA 2173 7.6838641166687 0 0 0
"2412" 0 0 0 0 1 0 36.2972984313965 4 7.6838641166687 0.032992035150528 0 0 0.000317500001983717 0 0 0 3 5 10014833 2173 7.6838641166687 0 0 0
"2413" 0 0 0 0 1 0 3.61540007591248 4 7.6838641166687 0.0227272734045982 0 0 0.000317714002449065 0 0 0 5 16 10003631 2173 7.6838641166687 0 0 0
"2414" 0 0 0 0 0 0 0.748700022697449 3 7.6838641166687 NA 0 0 0.0003177429898642 0 0 0 NA NA NA 2173 7.6838641166687 0 0 0
"2415" 0 0 0 0 0 0 2.36339998245239 4 7.6838641166687 0.0192307699471712 0 0 0.0003177429898642 0 0 0 6 4 10004507 2173 7.6838641166687 0 0 0
"2416" 0 0 0 0 1 0 6.79770040512085 4 7.6838641166687 0.0313192009925842 0 0 0.000317814003210515 0 0 0 1 6 10111594 2173 7.6838641166687 0 0 0
"2417" 0 0 0 0 1 0 1.6003999710083 4 7.6838641166687 0.032992035150528 0 0 0.0003178289916832 0 0 0 2 5 10012566 2173 7.6838641166687 0 0 0
"2418" 0 0 0 0 0 0 27.5394992828369 4 7.6838641166687 0.0313192009925842 0 0 0.000317942991387099 0 0 0 2 6 10005609 2173 7.6838641166687 0 0 0
"2419" 0 0 0 0 1 0 14.4210996627808 4 7.6838641166687 0.032992035150528 0 0 0.000317942991387099 0 0 0 2 5 10002222 2173 7.6838641166687 0 0 0
"2420" 0 0 0 0 0 0 1.97200000286102 4 7.6838641166687 0.0314136110246181 0 0 0.000317956990329549 0 0 0 2 38 10002006 2173 7.6838641166687 0 0 0
"2421" 0 0 0 0 0 0 0.476199984550476 3 7.6838641166687 0.032992035150528 0 0 0.000318042992148548 0 0 0 2 5 NA 2173 7.6838641166687 0 0 0
"2422" 0 0 0 0 1 0 7.84580039978027 5 7.6838641166687 0.0313192009925842 0 0 0.000318056991090998 0 0 0 2 6 10008827 2173 7.6838641166687 0 0 0
"2423" 0 0 0 0 1 0 4.95940017700195 46 7.6838641166687 0.032992035150528 0 0 0.000318270991556346 0.00888982880860567 0 0 2 5 10001050 2173 7.6838641166687 0 0 0
"2424" 0 0 0 0 0 0 80.9357986450195 4 7.6838641166687 0.0313192009925842 0 0 0.000318286009132862 0 0 0 2 6 10005625 2173 7.6838641166687 0 0 0
"2425" 0 0 0 0 0 0 3.99029994010925 4 7.6838641166687 0.0442890450358391 0 0 0.000318314007017761 0 0 0 1 1 10002241 2173 7.6838641166687 0 0 0
"2426" 0 0 0 0 0 0 5.42359972000122 4 7.6838641166687 0.0319634713232517 0 0 0.000318386009894311 0 0 0 7 10 10006414 2173 7.6838641166687 0 0 0
"2427" 0 0 0 0 1 0 3.99200010299683 12 7.6838641166687 0.0313192009925842 0 0 0.000318456994136795 0 0 0 2 6 10015326 2173 7.6838641166687 0 0 0
"2428" 0 0 0 0 0 0 125.180595397949 6 7.6838641166687 0.0313192009925842 0 0 0.00031850000959821 0 0 0 2 6 10013207 2173 7.6838641166687 0 0 0
"2429" 0 0 0 0 0 0 32.0570983886719 4 7.6838641166687 0.0314136110246181 0 0 0.000318528997013345 0 0 0 4 38 10012432 2173 7.6838641166687 0 0 0
"2430" 0 0 0 0 0 0 9.31180000305176 4 7.6838641166687 0.022624434903264 0 0 0.000318542995955795 0 0 0 7 12 10007306 2173 7.6838641166687 0 0 0
"2431" 0 0 0 0 1 0 5.05019998550415 4 7.6838641166687 0.0313192009925842 0 0 0.000318728998536244 0 0 0 2 6 10009793 2173 7.6838641166687 0 0 0
"2432" 0 0 0 0 1 0 3.1800000667572 4 7.6838641166687 0.0313192009925842 0 0 0.000318728998536244 0 0 0 1 6 10013301 2173 7.6838641166687 0 0 0
"2433" 0 0 0 0 0 0 29.484899520874 7 7.6838641166687 0.0313192009925842 0 0 0.000318786012940109 0 0 0 1 6 10007422 2173 7.6838641166687 0 0 0
"2434" 0 0 0 0 0 0 2.43089985847473 4 7.6838641166687 0.032992035150528 0 0 0.000318870996125042 0 0 0 2 5 10013038 2173 7.6838641166687 0 0 0
"2435" 0 0 0 0 0 0 2.3471999168396 4 7.6838641166687 0.032992035150528 0 0 0.000318914011586457 0 0 0 1 5 10015813 2173 7.6838641166687 0 0 0
"2436" 0 0 0 0 1 0 11.8343992233276 4 7.6838641166687 0.0313192009925842 0 0 0.000318942999001592 0 0 0 2 6 10013343 2173 7.6838641166687 0 0 0
"2437" 0 0 0 0 1 0 3.50239992141724 4 7.6838641166687 0.032992035150528 0 0 0.000318942999001592 0 0 0 1 5 10012561 2173 7.6838641166687 0 0 0
"2438" 0 0 0 0 1 0 2.05749988555908 4 7.6838641166687 0.0313192009925842 0 0 0.000318986014463007 0 0 0 2 6 10312030 2173 7.6838641166687 0 0 0
"2439" 0 0 0 0 1 0 0.403800010681152 3 7.6838641166687 0.0313192009925842 0 0 0.000319056998705491 0 0 0 2 6 10000875 2173 7.6838641166687 0 0 0
"2440" 0 0 0 0 0 0 2.01749992370605 4 7.6838641166687 0.0227272734045982 0 0 0.000319229002343491 0 0 0 5 16 10001341 2173 7.6838641166687 0 0 0
"2441" 0 0 0 0 0 0 2.71539998054504 4 7.6838641166687 0.0227272734045982 0 0 0.000319229002343491 0 0 0 5 16 10001141 2173 7.6838641166687 0 0 0
"2442" 0 0 0 0 1 0 22.5537014007568 4 7.6838641166687 0.0313192009925842 0 0 0.000319229002343491 0 0 0 1 6 10011563 2173 7.6838641166687 0 0 0
"2443" 0 0 0 0 0 0 1.73360002040863 4 7.6838641166687 0.0127041740342975 0 0 0.000319229002343491 0 0 0 4 2 10005817 2173 7.6838641166687 0 0 0
"2444" 0 0 0 0 0 0 4.32959985733032 4 7.6838641166687 0.0245283022522926 0 0 0.000319370999932289 0 0 0 5 7 10012761 2173 7.6838641166687 0 0 0
"2445" 0 0 0 0 0 0 4.15530014038086 4 7.6838641166687 0.032992035150528 0 0 0.000319513987051323 0 0 0 1 5 10001067 2173 7.6838641166687 0 0 0
"2446" 0 0 0 0 1 0 2.48339986801147 4 7.6838641166687 0.0192307699471712 0 0 0.000319585989927873 0 0 0 5 4 10013678 2173 7.6838641166687 0 0 0
"2447" 0 0 0 0 0 0 7.19229984283447 4 7.6838641166687 0.0313192009925842 0 0 0.000319629005389288 0 0 0 2 6 10002205 2173 7.6838641166687 0 0 0
"2448" 0 0 0 0 1 0 4.54579973220825 4 7.6838641166687 0.0313192009925842 0 0 0.000319713988574222 0 0 0 2 6 10012838 2173 7.6838641166687 0 0 0
"2449" 0 0 0 0 0 0 14.2244997024536 4 7.6838641166687 0.0500000007450581 0 0 0.000319829006912187 0 0 0 7 11 NA 2173 7.6838641166687 0 0 0
"2450" 0 0 0 0 1 0 1.95980000495911 4 7.6838641166687 0.032992035150528 0 0 0.000319829006912187 0 0 0 1 5 10003503 2173 7.6838641166687 0 0 0
"2451" 0 0 0 0 1 0 1.61549997329712 4 7.6838641166687 0.0227272734045982 0 0 0.000319943006616086 0 0 0 5 16 10003664 2173 7.6838641166687 0 0 0
"2452" 0 0 0 0 1 0 5.84870004653931 4 7.6838641166687 0.032992035150528 0 0 0.000320029008435085 0 0 0 3 5 10002168 2173 7.6838641166687 0 0 0
"2453" 0 0 0 0 0 0 7.4955997467041 4 7.6838641166687 0.032992035150528 0 0 0.000320129009196535 0 0 0 1 5 10014912 2173 7.6838641166687 0 0 0
"2454" 0 0 0 0 0 0 1.53880000114441 4 7.6838641166687 0.0117647061124444 0 0 0.000320157007081434 0 0 0 7 13 10006704 2173 7.6838641166687 0 0 0
"2455" 0 0 0 0 0 0 41.9873008728027 10 7.6838641166687 0 0 0 0.000320285995258018 0 0 0 7 32 10000474 2173 7.6838641166687 0 0 0
"2456" 0 0 0 0 0 0 1.87970006465912 4 7.6838641166687 0.0127041740342975 0 0 0.000320313993142918 0 0 0 4 2 10003149 2173 7.6838641166687 0 0 0
"2457" 0 0 0 0 1 0 2.94840002059937 4 7.6838641166687 0.0313192009925842 0 0 0.000320343009661883 0 0 0 1 6 10011594 2173 7.6838641166687 0 0 0
"2458" 0 0 0 0 0 0 4.67490005493164 4 7.6838641166687 0.032992035150528 0 0 0.000320343009661883 0 0 0 3 5 10012628 2173 7.6838641166687 0 0 0
"2459" 0 0 0 0 0 0 6.16639995574951 4 7.6838641166687 0.0313192009925842 0 0 0.000320357008604333 0 0 0 2 6 10011517 2173 7.6838641166687 0 0 0
"2460" 0 0 0 0 0 0 11.1479005813599 4 7.6838641166687 0.0571428574621677 0 0 0.000320371007546782 0 0 0 7 21 10013347 2173 7.6838641166687 0 0 0
"2461" 0 0 0 0 0 0 27.3754997253418 9 7.6838641166687 0.0245283022522926 0 0 0.000320399994961917 0 0 0 7 7 10015841 2173 7.6838641166687 0 0 0
"2462" 0 0 0 0 0 0 23.7448997497559 4 7.6838641166687 0.032992035150528 0 0 0.000320529012242332 0 0 0 1 5 10014979 2173 7.6838641166687 0 0 0
"2463" 0 0 0 0 0 0 1.90970003604889 4 7.6838641166687 0.0227272734045982 0 0 0.000320529012242332 0 0 0 5 16 10008037 2173 7.6838641166687 0 0 0
"2464" 0 0 0 0 1 0 123.528701782227 25 7.6838641166687 0.0313192009925842 0 0 0.000320529012242332 0.00602618604898453 0 0 1 6 10015644 2173 7.6838641166687 0 0 0
"2465" 0 0 0 0 1 0 11.7526998519897 4 7.6838641166687 0.0313192009925842 0 0 0.000320671009831131 0 0 0 1 6 10013299 2173 7.6838641166687 0 0 0
"2466" 0 0 0 0 0 0 0.391600012779236 3 7.6838641166687 0.0313192009925842 0 0 0.00032074301270768 0 0 0 2 6 10005621 2173 7.6838641166687 0 0 0
"2467" 0 0 0 0 0 0 20.6091995239258 7 7.6838641166687 0.0313192009925842 0 0 0.00032074301270768 0.000480785995023325 0 0 2 6 10000525 2173 7.6838641166687 0 0 0
"2468" 0 0 0 0 0 0 18.5241012573242 4 7.6838641166687 0.032992035150528 0 0 0.000320813996950164 0 0 0 1 5 10002084 2173 7.6838641166687 0 0 0
"2469" 0 0 0 0 0 0 6.1100001335144 4 7.6838641166687 0.0313192009925842 0 0 0.000320913997711614 0 0 0 1 6 10005590 2173 7.6838641166687 0 0 0
"2470" 0 0 0 0 0 0 1.01339995861053 3 7.6838641166687 0.0314136110246181 0 0 0.000320986000588164 0 0 0 4 38 NA 2173 7.6838641166687 0 0 0
"2471" 0 0 0 0 0 0 1.56820011138916 4 7.6838641166687 0.0571428574621677 0 0 0.000320986000588164 0 0 0 7 21 10003880 2173 7.6838641166687 0 0 0
"2472" 0 0 0 0 0 0 1.6541999578476 4 7.6838641166687 0.0245283022522926 0 0 0.000320999999530613 0 0 0 4 7 10012737 2173 7.6838641166687 0 0 0
"2473" 0 0 0 0 1 0 1.68070006370544 4 7.6838641166687 0.0313192009925842 0 0 0.000320999999530613 0 0 0 1 6 10010899 2173 7.6838641166687 0 0 0
"2474" 0 0 0 0 0 0 0.882699966430664 0 7.6838641166687 0.032992035150528 0 0 0.000321028986945748 0 0 0 1 5 10013740 2173 7.6838641166687 0 0 0
"2475" 0 0 0 0 0 0 6.03780031204224 4 7.6838641166687 0.0245283022522926 0 0 0.000321028986945748 0 0 0 5 7 10012821 2173 7.6838641166687 0 0 0
"2476" 0 0 0 0 0 0 2.33719992637634 4 7.6838641166687 0.0313192009925842 0 0 0.000321028986945748 0 0 0 1 6 NA 2173 7.6838641166687 0 0 0
"2477" 0 0 0 0 0 0 2.8435001373291 4 7.6838641166687 0.0313192009925842 0 0 0.000321028986945748 0 0 0 2 6 10000835 2173 7.6838641166687 0 0 0
"2478" 0 0 0 0 0 0 4.46150016784668 4 7.6838641166687 0.0314136110246181 0 0 0.000321028986945748 0 0 0 2 38 10014260 2173 7.6838641166687 0 0 0
"2479" 0 0 0 0 1 0 1.853600025177 4 7.6838641166687 0 0 0 0.000321028986945748 0 0 0 7 27 10008872 2173 7.6838641166687 0 0 0
"2480" 0 0 0 0 1 0 1.75360000133514 4 7.6838641166687 0.0313192009925842 0 0 0.000321171013638377 0 0 0 2 6 10003416 2173 7.6838641166687 0 0 0
"2481" 0 0 0 0 1 0 4.41629981994629 4 7.6838641166687 0.0313192009925842 0 0 0.000321213999995962 0 0 0 1 6 10213309 2173 7.6838641166687 0 0 0
"2482" 0 0 0 0 0 0 2.64859986305237 4 7.6838641166687 0.0449438206851482 0 0 0.000321386003633961 0 0 0 7 45 10010327 2173 7.6838641166687 0 0 0
"2483" 0 0 0 0 0 0 9.2544002532959 4 7.6838641166687 0.0500000007450581 0 0 0.000321456987876445 0 0 0 7 11 10002749 2173 7.6838641166687 0 0 0
"2484" 0 0 0 0 0 0 5.54090023040771 4 7.6838641166687 0.0314136110246181 0 0 0.00032150000333786 0 0 0 4 38 10000045 2173 7.6838641166687 0 0 0
"2485" 0 0 0 0 0 0 3.21480011940002 4 7.6838641166687 0.022624434903264 0 0 0.00032158600515686 0 0 0 7 12 10014772 2173 7.6838641166687 0 0 0
"2486" 0 0 0 0 0 0 5.42609977722168 4 7.6838641166687 0.0314136110246181 0 0 0.000321600004099309 0 0 0 2 38 10015815 2173 7.6838641166687 0 0 0
"2487" 0 0 0 0 0 0 7.71260023117065 4 7.6838641166687 0.0319634713232517 0 0 0.000321642990456894 0 0 0 3 10 10004210 2173 7.6838641166687 0 0 0
"2488" 0 0 0 0 1 0 1.38839995861053 4 7.6838641166687 0.032992035150528 0 0 0.000321670988341793 0 0 0 1 5 10012578 2173 7.6838641166687 0 0 0
"2489" 0 0 0 0 0 0 10.979100227356 4 7.6838641166687 0.0428571440279484 0 0 0.000321670988341793 0 0 0 7 8 NA 2173 7.6838641166687 0 0 0
"2490" 0 0 0 0 0 0 2.38619995117188 4 7.6838641166687 0.0314136110246181 0 0 0.000321714003803208 0 0 0 2 38 10009861 2173 7.6838641166687 0 0 0
"2491" 0 0 0 0 0 0 68.9681015014648 5 7.6838641166687 0.032992035150528 0 0 0.000321742991218343 0 0 0 3 5 10000180 2173 7.6838641166687 0 0 0
"2492" 0 0 0 0 1 0 6.09960031509399 4 7.6838641166687 0.0127041740342975 0 0 0.000321756990160793 0 0 0 4 2 10009764 2173 7.6838641166687 0 0 0
"2493" 0 0 0 0 0 0 1.92550003528595 4 7.6838641166687 0.032992035150528 0 0 0.000321756990160793 0 0 0 3 5 10002204 2173 7.6838641166687 0 0 0
